order_id,order_date,channel,vendor,sku,brand,product,qty,unit_price_krw,amount_krw,is_promo
HRC-260304-003,2026-03-04,HORECA,리스토란테에오,CAL-CS-750,칼리테라,Reserva Cabernet,1,23000,23000,N
HRC-260304-004,2026-03-04,HORECA,그랜드하얏트,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,6,41400,248400,N
HRC-260304-005,2026-03-04,HORECA,JW메리어트,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,6,41400,248400,N
HRC-260304-005,2026-03-04,HORECA,JW메리어트,CLK-RD-750,샤토클라크,Château Clarke Rouge,6,78200,469200,N
HRC-260304-006,2026-03-04,HORECA,JW메리어트,SPL-SP-750,산펠레그리노,Sparkling 750ml,24,3900,93600,N
HRC-260304-007,2026-03-04,HORECA,그랜드하얏트,MON-TK-750,로버트몬다비,To Kalon Reserve Cabernet,2,294400,588800,N
HRC-260304-008,2026-03-04,HORECA,그랜드하얏트,TOK-A5-250,로얄토카이,Aszú 5 Puttonyos Blue Label,1,55200,55200,N
HRC-260304-009,2026-03-04,HORECA,JW메리어트,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,6,72600,435600,N
HRC-260304-009,2026-03-04,HORECA,JW메리어트,LUN-SG-750,룬가로티,San Giorgio,3,93800,281400,N
WSH-260304-001,2026-03-04,와인샵,와인앤모어 청담,TOR-GC-750,토레스,Gran Coronas Reserva,1,22400,22400,N
WSH-260304-001,2026-03-04,와인샵,와인앤모어 청담,TOR-GC-750,토레스,Gran Coronas Reserva,1,22400,22400,N
WSH-260304-002,2026-03-04,와인샵,비노쿠스,MON-TK-750,로버트몬다비,To Kalon Reserve Cabernet,1,288000,288000,N
WSH-260304-003,2026-03-04,와인샵,와인타임 분당,CLK-MB-750,샤토클라크,Le Merle Blanc,1,64800,64800,N
WSH-260304-004,2026-03-04,와인샵,와인앤모어 청담,TOK-A5-250,로얄토카이,Aszú 5 Puttonyos Blue Label,6,54000,324000,N
WSH-260304-004,2026-03-04,와인샵,와인앤모어 청담,TOR-CE-750,토레스,Celeste Crianza,6,43200,259200,N
WSH-260304-004,2026-03-04,와인샵,와인앤모어 청담,CAL-CS-750,칼리테라,Reserva Cabernet,6,22500,135000,N
WSH-260304-004,2026-03-04,와인샵,와인앤모어 청담,CAL-CS-750,칼리테라,Reserva Cabernet,3,22500,67500,N
WSH-260304-005,2026-03-04,와인샵,보틀벙커 잠실,BUR-WV-750,뷔르클린볼프,Wachenheim Village Riesling,2,99000,198000,N
WSH-260304-005,2026-03-04,와인샵,보틀벙커 잠실,CAL-CS-750,칼리테라,Reserva Cabernet,2,22500,45000,N
WSH-260304-005,2026-03-04,와인샵,보틀벙커 잠실,CAL-CR-750,칼리테라,Reserva Carmenere,2,22500,45000,N
ONL-260304-001,2026-03-04,온라인,네이버 신동와인몰,TOK-A6-500,로얄토카이,Aszú 6 Puttonyos,1,105600,105600,N
ONL-260304-001,2026-03-04,온라인,네이버 신동와인몰,TOR-GC-750,토레스,Gran Coronas Reserva,3,21900,65700,N
ONL-260304-002,2026-03-04,온라인,마켓컬리,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,1,44000,44000,N
ONL-260304-003,2026-03-04,온라인,카카오선물하기,LUN-SG-750,룬가로티,San Giorgio,1,89800,89800,N
ONL-260304-003,2026-03-04,온라인,카카오선물하기,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,29900,59800,N
ONL-260304-003,2026-03-04,온라인,카카오선물하기,JOL-PF-750,파스칼졸리베,Pouilly-Fumé,2,88000,176000,N
ONL-260304-004,2026-03-04,온라인,네이버 신동와인몰,APN-ST-750,아쿠아파나,Still 750ml,24,3300,79200,N
ONL-260304-004,2026-03-04,온라인,네이버 신동와인몰,APN-ST-750,아쿠아파나,Still 750ml,24,3300,79200,N
ONL-260304-005,2026-03-04,온라인,마켓컬리,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,1,42200,42200,N
ONL-260304-006,2026-03-04,온라인,네이버 신동와인몰,BOL-SC-750,볼링저,Special Cuvée Brut,1,163700,163700,N
ONL-260304-006,2026-03-04,온라인,네이버 신동와인몰,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,1,49300,49300,N
ONL-260304-006,2026-03-04,온라인,네이버 신동와인몰,TOR-GC-750,토레스,Gran Coronas Reserva,12,21900,262800,N
HDH-260305-001,2026-03-05,백화점-현대,현대 더현대서울,TOR-GC-750,토레스,Gran Coronas Reserva,1,24900,24900,N
HDH-260305-002,2026-03-05,백화점-현대,현대 더현대서울,CAS-CC-750,카스텔라레,Chianti Classico,1,48000,48000,N
HDH-260305-003,2026-03-05,백화점-현대,현대 압구정본점,CHA-PT-750,라샤블리지엔,Petit Chablis,6,45000,270000,N
HDH-260305-004,2026-03-05,백화점-현대,현대 더현대서울,BUR-WV-750,뷔르클린볼프,Wachenheim Village Riesling,2,110000,220000,N
HDH-260305-004,2026-03-05,백화점-현대,현대 더현대서울,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,1,50000,50000,N
HDH-260305-005,2026-03-05,백화점-현대,현대 판교점,JOL-SA-750,파스칼졸리베,Sancerre Blanc,1,110000,110000,N
HDH-260305-006,2026-03-05,백화점-현대,현대 압구정본점,CAS-RI-750,카스텔라레,Chianti Classico Riserva,6,85000,510000,N
HDH-260305-007,2026-03-05,백화점-현대,현대 더현대서울,JOL-SA-750,파스칼졸리베,Sancerre Blanc,6,110000,660000,N
HDH-260305-007,2026-03-05,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,3,45000,135000,N
HDH-260305-007,2026-03-05,백화점-현대,현대 더현대서울,CHA-PT-750,라샤블리지엔,Petit Chablis,1,45000,45000,N
GLR-260305-001,2026-03-05,백화점-갤러리아,갤러리아 타임월드,LUN-RM-750,룬가로티,Rubesco Riserva Vigna Monticchio,12,120000,1440000,N
GLR-260305-002,2026-03-05,백화점-갤러리아,갤러리아 타임월드,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,3,38000,114000,N
GLR-260305-002,2026-03-05,백화점-갤러리아,갤러리아 타임월드,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,1,80000,80000,N
GLR-260305-003,2026-03-05,백화점-갤러리아,갤러리아 명품관,TOR-GC-750,토레스,Gran Coronas Reserva,6,24900,149400,N
GLR-260305-004,2026-03-05,백화점-갤러리아,갤러리아 광교,TOR-GC-750,토레스,Gran Coronas Reserva,1,24900,24900,N
GLR-260305-004,2026-03-05,백화점-갤러리아,갤러리아 광교,CHA-PT-750,라샤블리지엔,Petit Chablis,3,45000,135000,N
GLR-260305-004,2026-03-05,백화점-갤러리아,갤러리아 광교,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,6,48000,288000,N
GLR-260305-004,2026-03-05,백화점-갤러리아,갤러리아 광교,CAL-CS-750,칼리테라,Reserva Cabernet,2,25000,50000,N
GLR-260305-005,2026-03-05,백화점-갤러리아,갤러리아 명품관,CAS-SN-750,카스텔라레,I Sodi di San Niccolò,1,180000,180000,N
HRC-260305-001,2026-03-05,HORECA,비스트로꼼므,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,6,46000,276000,N
HRC-260305-002,2026-03-05,HORECA,비스트로꼼므,CAL-CR-750,칼리테라,Reserva Carmenere,1,23000,23000,N
HRC-260305-002,2026-03-05,HORECA,비스트로꼼므,CAS-RI-750,카스텔라레,Chianti Classico Riserva,6,78200,469200,N
HRC-260305-003,2026-03-05,HORECA,그랜드하얏트,TOR-SA-750,토레스,Salmos,3,82800,248400,N
HRC-260305-003,2026-03-05,HORECA,그랜드하얏트,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,41400,41400,N
HRC-260305-004,2026-03-05,HORECA,리스토란테에오,BUR-WV-750,뷔르클린볼프,Wachenheim Village Riesling,1,101200,101200,N
HRC-260305-005,2026-03-05,HORECA,시그니엘호텔,LUN-RM-750,룬가로티,Rubesco Riserva Vigna Monticchio,2,110400,220800,N
HRC-260305-005,2026-03-05,HORECA,시그니엘호텔,TOK-A5-250,로얄토카이,Aszú 5 Puttonyos Blue Label,12,55200,662400,N
HRC-260305-006,2026-03-05,HORECA,JW메리어트,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,6,31300,187800,N
HRC-260305-006,2026-03-05,HORECA,JW메리어트,JOL-SA-750,파스칼졸리베,Sancerre Blanc,3,101200,303600,N
HRC-260305-007,2026-03-05,HORECA,리스토란테에오,LUN-SG-750,룬가로티,San Giorgio,1,93800,93800,N
WSH-260305-001,2026-03-05,와인샵,보틀벙커 잠실,BUR-WV-750,뷔르클린볼프,Wachenheim Village Riesling,2,99000,198000,N
WSH-260305-001,2026-03-05,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,12,40500,486000,N
WSH-260305-002,2026-03-05,와인샵,와인타임 분당,TOR-GC-750,토레스,Gran Coronas Reserva,2,22400,44800,N
WSH-260305-002,2026-03-05,와인샵,와인타임 분당,BOL-SC-750,볼링저,Special Cuvée Brut,3,167400,502200,N
WSH-260305-002,2026-03-05,와인샵,와인타임 분당,TOR-SA-750,토레스,Salmos,1,81000,81000,N
WSH-260305-003,2026-03-05,와인샵,와인타임 분당,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,40500,40500,N
WSH-260305-003,2026-03-05,와인샵,와인타임 분당,BOL-GA-750,볼링저,La Grande Année,3,240300,720900,N
WSH-260305-004,2026-03-05,와인샵,보틀벙커 잠실,SPL-SP-750,산펠레그리노,Sparkling 750ml,24,3800,91200,N
WSH-260305-004,2026-03-05,와인샵,보틀벙커 잠실,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,2,34200,68400,N
WSH-260305-004,2026-03-05,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,6,40500,243000,N
WSH-260305-004,2026-03-05,와인샵,보틀벙커 잠실,APN-ST-750,아쿠아파나,Still 750ml,24,3400,81600,N
WSH-260305-005,2026-03-05,와인샵,보틀벙커 잠실,TOR-SA-750,토레스,Salmos,3,81000,243000,N
WSH-260305-005,2026-03-05,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,1,40500,40500,N
WSH-260305-005,2026-03-05,와인샵,보틀벙커 잠실,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,2,45000,90000,N
WSH-260305-005,2026-03-05,와인샵,보틀벙커 잠실,CAS-CC-750,카스텔라레,Chianti Classico,6,43200,259200,N
WSH-260305-006,2026-03-05,와인샵,보틀벙커 잠실,TOR-MP-750,토레스,Mas La Plana,2,126000,252000,N
WSH-260305-006,2026-03-05,와인샵,보틀벙커 잠실,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,6,30600,183600,N
WSH-260305-007,2026-03-05,와인샵,와인앤모어 청담,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,6,71000,426000,N
WSH-260305-007,2026-03-05,와인샵,와인앤모어 청담,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,40500,81000,N
ONL-260305-001,2026-03-05,온라인,카카오선물하기,CLK-MB-750,샤토클라크,Le Merle Blanc,1,63400,63400,N
ONL-260305-002,2026-03-05,온라인,마켓컬리,APN-ST-750,아쿠아파나,Still 750ml,24,3300,79200,N
ONL-260305-002,2026-03-05,온라인,마켓컬리,JOL-SA-750,파스칼졸리베,Sancerre Blanc,6,96800,580800,N
ONL-260305-002,2026-03-05,온라인,마켓컬리,CAL-CS-750,칼리테라,Reserva Cabernet,1,22000,22000,N
ONL-260305-003,2026-03-05,온라인,네이버 신동와인몰,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,2,39600,79200,N
ONL-260305-003,2026-03-05,온라인,네이버 신동와인몰,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,2,49300,98600,N
ONL-260305-004,2026-03-05,온라인,마켓컬리,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,2,70400,140800,N
ONL-260305-004,2026-03-05,온라인,마켓컬리,TOR-MP-750,토레스,Mas La Plana,6,123200,739200,N
ONL-260305-005,2026-03-05,온라인,카카오선물하기,TOR-CE-750,토레스,Celeste Crianza,6,42200,253200,N
ONL-260305-005,2026-03-05,온라인,카카오선물하기,CAL-CS-750,칼리테라,Reserva Cabernet,6,22000,132000,N
ONL-260305-005,2026-03-05,온라인,카카오선물하기,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,1,49300,49300,N
ONL-260305-005,2026-03-05,온라인,카카오선물하기,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,39600,79200,N
HDH-260306-001,2026-03-06,백화점-현대,현대 무역센터점,BOL-SC-750,볼링저,Special Cuvée Brut,2,186000,372000,N
HDH-260306-001,2026-03-06,백화점-현대,현대 무역센터점,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,1,45000,45000,N
HDH-260306-002,2026-03-06,백화점-현대,현대 더현대서울,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,12,38000,456000,N
HDH-260306-002,2026-03-06,백화점-현대,현대 더현대서울,CAL-CS-750,칼리테라,Reserva Cabernet,6,25000,150000,N
HDH-260306-002,2026-03-06,백화점-현대,현대 더현대서울,BOL-GAR-750,볼링저,La Grande Année Rosé,2,400000,800000,N
HDH-260306-002,2026-03-06,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,45000,90000,N
HDH-260306-003,2026-03-06,백화점-현대,현대 압구정본점,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,3,45900,137700,N
HDH-260306-003,2026-03-06,백화점-현대,현대 압구정본점,CAL-CR-750,칼리테라,Reserva Carmenere,1,25000,25000,N
HDH-260306-004,2026-03-06,백화점-현대,현대 더현대서울,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,45000,45000,N
HDH-260306-004,2026-03-06,백화점-현대,현대 더현대서울,TOR-GC-750,토레스,Gran Coronas Reserva,12,24900,298800,N
HDH-260306-004,2026-03-06,백화점-현대,현대 더현대서울,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,2,45000,90000,N
HDH-260306-005,2026-03-06,백화점-현대,현대 판교점,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,1,48000,48000,N
HDH-260306-005,2026-03-06,백화점-현대,현대 판교점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,34000,68000,N
HDH-260306-005,2026-03-06,백화점-현대,현대 판교점,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,2,56000,112000,N
HDH-260306-005,2026-03-06,백화점-현대,현대 판교점,TOK-A5-250,로얄토카이,Aszú 5 Puttonyos Blue Label,1,60000,60000,N
HDH-260306-006,2026-03-06,백화점-현대,현대 더현대서울,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,34000,102000,N
HDH-260306-006,2026-03-06,백화점-현대,현대 더현대서울,TOR-GC-750,토레스,Gran Coronas Reserva,1,24900,24900,N
HDH-260306-007,2026-03-06,백화점-현대,현대 더현대서울,CHA-PT-750,라샤블리지엔,Petit Chablis,3,45000,135000,N
HDH-260306-008,2026-03-06,백화점-현대,현대 더현대서울,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,1,56000,56000,N
GLR-260306-001,2026-03-06,백화점-갤러리아,갤러리아 타임월드,CLK-RD-750,샤토클라크,Château Clarke Rouge,12,85000,1020000,N
GLR-260306-001,2026-03-06,백화점-갤러리아,갤러리아 타임월드,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,3,45900,137700,N
GLR-260306-002,2026-03-06,백화점-갤러리아,갤러리아 명품관,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,6,48000,288000,N
GLR-260306-002,2026-03-06,백화점-갤러리아,갤러리아 명품관,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,3,45900,137700,N
GLR-260306-002,2026-03-06,백화점-갤러리아,갤러리아 명품관,TOK-A5-250,로얄토카이,Aszú 5 Puttonyos Blue Label,12,60000,720000,N
GLR-260306-002,2026-03-06,백화점-갤러리아,갤러리아 명품관,CAL-CS-750,칼리테라,Reserva Cabernet,3,25000,75000,N
GLR-260306-003,2026-03-06,백화점-갤러리아,갤러리아 광교,BOL-GA-750,볼링저,La Grande Année,1,267000,267000,N
GLR-260306-004,2026-03-06,백화점-갤러리아,갤러리아 타임월드,CHA-PT-750,라샤블리지엔,Petit Chablis,12,45000,540000,N
GLR-260306-004,2026-03-06,백화점-갤러리아,갤러리아 타임월드,TOR-CE-750,토레스,Celeste Crianza,1,48000,48000,N
GLR-260306-004,2026-03-06,백화점-갤러리아,갤러리아 타임월드,CAS-SN-750,카스텔라레,I Sodi di San Niccolò,6,180000,1080000,N
GLR-260306-005,2026-03-06,백화점-갤러리아,갤러리아 타임월드,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,34000,102000,N
GLR-260306-005,2026-03-06,백화점-갤러리아,갤러리아 타임월드,TOR-GC-750,토레스,Gran Coronas Reserva,6,24900,149400,N
GLR-260306-005,2026-03-06,백화점-갤러리아,갤러리아 타임월드,JOL-SA-750,파스칼졸리베,Sancerre Blanc,12,110000,1320000,N
GLR-260306-006,2026-03-06,백화점-갤러리아,갤러리아 명품관,BOL-SC-750,볼링저,Special Cuvée Brut,3,186000,558000,N
HRC-260306-001,2026-03-06,HORECA,JW메리어트,CAS-CC-750,카스텔라레,Chianti Classico,3,44200,132600,N
HRC-260306-001,2026-03-06,HORECA,JW메리어트,BOL-SC-750,볼링저,Special Cuvée Brut,2,171100,342200,N
HRC-260306-001,2026-03-06,HORECA,JW메리어트,LUN-SG-750,룬가로티,San Giorgio,1,93800,93800,N
HRC-260306-001,2026-03-06,HORECA,JW메리어트,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,12,41400,496800,N
HRC-260306-002,2026-03-06,HORECA,비스트로꼼므,CAL-CS-750,칼리테라,Reserva Cabernet,6,23000,138000,N
HRC-260306-003,2026-03-06,HORECA,JW메리어트,CLK-MB-750,샤토클라크,Le Merle Blanc,1,66200,66200,N
HRC-260306-004,2026-03-06,HORECA,시그니엘호텔,CAS-RI-750,카스텔라레,Chianti Classico Riserva,1,78200,78200,N
HRC-260306-004,2026-03-06,HORECA,시그니엘호텔,CAL-CR-750,칼리테라,Reserva Carmenere,6,23000,138000,N
HRC-260306-004,2026-03-06,HORECA,시그니엘호텔,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,3,72600,217800,N
HRC-260306-005,2026-03-06,HORECA,리스토란테에오,TOR-CE-750,토레스,Celeste Crianza,6,44200,265200,N
HRC-260306-005,2026-03-06,HORECA,리스토란테에오,CAS-RI-750,카스텔라레,Chianti Classico Riserva,1,78200,78200,N
HRC-260306-006,2026-03-06,HORECA,시그니엘호텔,APN-ST-750,아쿠아파나,Still 750ml,24,3500,84000,N
HRC-260306-006,2026-03-06,HORECA,시그니엘호텔,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,2,51500,103000,N
HRC-260306-007,2026-03-06,HORECA,그랜드하얏트,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,2,51500,103000,N
HRC-260306-007,2026-03-06,HORECA,그랜드하얏트,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,6,41400,248400,N
HRC-260306-007,2026-03-06,HORECA,그랜드하얏트,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,2,41400,82800,N
HRC-260306-007,2026-03-06,HORECA,그랜드하얏트,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,2,41400,82800,N
HRC-260306-008,2026-03-06,HORECA,그랜드하얏트,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,1,41400,41400,N
HRC-260306-008,2026-03-06,HORECA,그랜드하얏트,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,12,46000,552000,N
WSH-260306-001,2026-03-06,와인샵,보틀벙커 잠실,LUN-SG-750,룬가로티,San Giorgio,1,91800,91800,N
WSH-260306-002,2026-03-06,와인샵,와인타임 분당,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,2,45000,90000,N
WSH-260306-002,2026-03-06,와인샵,와인타임 분당,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,6,50400,302400,N
WSH-260306-002,2026-03-06,와인샵,와인타임 분당,SPL-SP-750,산펠레그리노,Sparkling 750ml,24,3800,91200,N
WSH-260306-003,2026-03-06,와인샵,와인앤모어 청담,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,2,41300,82600,N
WSH-260306-004,2026-03-06,와인샵,와인앤모어 청담,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,6,72000,432000,N
WSH-260306-004,2026-03-06,와인샵,와인앤모어 청담,CAL-CS-750,칼리테라,Reserva Cabernet,6,22500,135000,N
WSH-260306-004,2026-03-06,와인샵,와인앤모어 청담,CAL-CR-750,칼리테라,Reserva Carmenere,1,22500,22500,N
WSH-260306-004,2026-03-06,와인샵,와인앤모어 청담,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,12,30600,367200,N
WSH-260306-005,2026-03-06,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,6,40500,243000,N
WSH-260306-005,2026-03-06,와인샵,보틀벙커 잠실,TOR-CE-750,토레스,Celeste Crianza,6,43200,259200,N
WSH-260306-005,2026-03-06,와인샵,보틀벙커 잠실,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,1,43200,43200,N
WSH-260306-006,2026-03-06,와인샵,와인앤모어 청담,BUR-WV-750,뷔르클린볼프,Wachenheim Village Riesling,6,99000,594000,N
